name,lat,lon,alt_km
NORAD-20629,51.4087,106.8750,855.4
NORAD-20630,-15.4893,24.7444,15957.5
NORAD-20631,-14.2225,-2.5250,14238.1
NORAD-20641,58.8899,91.8081,11252.6
NORAD-20643,12.5486,81.8447,35773.0
NORAD-20659,8.2650,82.3439,35785.6
NORAD-20662,8.3315,-16.6917,35704.7
NORAD-20663,-24.9771,-133.3785,554.4
NORAD-20666,-28.2396,-3.9303,594.3
NORAD-20667,6.9630,128.6003,36335.8
NORAD-20669,23.8995,158.7975,16399.4
NORAD-20670,-65.9521,63.3826,969.0
NORAD-20671,-18.2464,-135.8172,950.3
NORAD-20673,-63.1363,-11.6083,548.2
NORAD-20674,-1.2875,-27.1001,5446.4
NORAD-20682,-9.1172,-66.5543,1155.5
NORAD-20691,-20.8969,-55.4745,1293.1
NORAD-20692,47.6737,144.6462,443.9
NORAD-20693,10.0400,71.0084,35796.3
NORAD-20696,0.3970,121.1164,35696.4
NORAD-20705,2.1685,136.8607,36433.0
NORAD-20706,-7.1300,178.8621,35986.0
NORAD-20707,-62.4687,98.8484,11228.6
NORAD-20710,54.4377,-147.5144,13928.1
NORAD-20712,6.0170,57.8543,21153.1
NORAD-20713,-2.8720,91.6418,21422.9
NORAD-20717,-2.8645,-54.0744,33981.3
NORAD-20718,4.5905,-178.7378,7675.5
NORAD-20720,-17.1361,-40.0450,1523.4
NORAD-20721,-17.4222,-51.8501,1524.4
NORAD-20724,-51.7811,-76.6825,21424.2
NORAD-20735,-43.8818,-143.8469,1408.8
NORAD-20736,82.2071,-8.3641,1408.9
NORAD-20737,-74.1656,104.4466,1427.9
NORAD-20738,21.2386,-104.9674,1406.9
NORAD-20739,-33.0943,-121.8755,1413.8
NORAD-20740,17.2170,-139.0011,1396.5
NORAD-20741,81.5583,140.2457,1439.7
NORAD-20762,-12.9953,-89.3013,36089.6
NORAD-20763,-14.6405,-39.8774,838.3
NORAD-20764,-19.8366,131.5328,33951.3
NORAD-20771,-11.5679,-169.0622,36170.8
NORAD-20774,-2.8494,-150.6370,467.0
NORAD-20775,6.9678,-74.3603,787.5
NORAD-20776,-13.0717,-145.4124,36283.5
NORAD-20777,-14.4813,-139.5392,36041.7
NORAD-20788,-67.2296,160.9296,887.2
NORAD-20791,-73.4892,154.6066,925.1
NORAD-20792,50.7605,136.9907,824.6
NORAD-20793,-66.3443,-53.8767,824.1
NORAD-20797,-77.4789,-79.3341,852.2
NORAD-20798,-77.6207,-77.5562,827.8
NORAD-20799,2.4516,24.7084,34965.9
NORAD-20800,-1.3586,124.9223,35545.1
NORAD-20801,-6.3816,157.9073,36453.7
NORAD-20804,1.2016,-63.5041,970.3
NORAD-20805,-38.3222,-85.7368,985.9
NORAD-20811,-14.0353,70.1225,16287.6
NORAD-20826,-18.8318,142.4903,951.5
NORAD-20827,52.6569,159.7798,1012.3
NORAD-20830,-55.9482,-102.9666,21331.0
NORAD-20835,-2.4634,102.0430,36167.9
NORAD-20836,-1.2830,120.0686,35742.9
NORAD-20837,-7.0803,-164.8899,35997.3
NORAD-20843,-28.1719,-69.7950,4516.4
NORAD-20846,-7.4553,-26.4755,951.2
NORAD-20848,-36.6969,-72.0221,1043.9
NORAD-20849,-67.9487,160.7935,848.0
NORAD-20850,80.5996,144.4201,761.4
NORAD-20852,-35.6361,154.8397,825.7
NORAD-20853,4.6429,168.0943,685.2
NORAD-20855,17.1522,137.1638,858.5
NORAD-20858,52.9876,-173.5567,682.8
NORAD-20861,3.0483,-128.2401,457.6
NORAD-20862,-47.6518,159.7935,1036.1
NORAD-20864,-58.1784,-111.7954,933.5
NORAD-20866,-74.7816,-76.5635,828.6
NORAD-20867,-30.1270,144.7363,829.8
NORAD-20868,-62.8306,-97.9002,988.9
NORAD-20870,-76.8563,-173.4262,840.6
NORAD-20872,-0.4601,177.3470,36134.6
NORAD-20873,6.2703,2.5508,35950.7
NORAD-20876,-49.0606,172.6041,779.4
NORAD-20877,13.9994,38.1286,429.1
NORAD-20879,8.6414,-175.2119,856.7
NORAD-20881,43.3791,-2.8276,719.0
NORAD-20883,56.1841,145.5490,767.9
NORAD-20884,79.8508,107.6908,819.4
NORAD-20885,50.8332,-23.0899,959.7
NORAD-20886,19.0432,121.4303,1095.3
NORAD-20887,-27.5540,174.8801,733.4
NORAD-20888,-80.3671,97.6695,837.9
NORAD-20889,-17.1012,-113.8968,926.2
NORAD-20890,74.5105,104.3878,859.5
NORAD-20891,-62.3160,-155.7879,1050.4
NORAD-20892,-35.1868,167.5012,893.1
NORAD-20893,79.5004,79.2364,478.8
NORAD-20894,69.5906,133.8845,786.8
NORAD-20895,-3.6897,-150.4355,700.8
NORAD-20899,5.0680,-114.3748,670.0
NORAD-20900,58.8968,87.0618,590.6
NORAD-20902,-27.1289,129.1542,906.2
NORAD-20903,63.3208,143.2964,768.0
NORAD-20904,51.2147,161.5686,682.4
NORAD-20906,66.0523,55.0261,1014.0
NORAD-20912,-5.7585,159.5800,787.5
NORAD-20913,-80.2727,-149.3188,796.4
NORAD-20915,31.0717,146.8325,801.1
NORAD-20918,-4.1370,-45.2566,36162.5
NORAD-20923,4.3996,103.3692,35830.5
NORAD-20926,10.9799,3.7648,35638.1
NORAD-20929,-2.5308,140.7684,36329.1
NORAD-20932,5.3918,106.1459,36092.4
NORAD-20945,-8.7014,-158.4655,36157.7
NORAD-20946,10.8029,25.0610,36093.0
NORAD-20953,-3.3330,138.7184,35815.5
NORAD-20959,33.3107,171.4673,21298.6
NORAD-20962,2.1379,-68.8859,34299.3
NORAD-20965,21.6796,-107.0638,591.1
NORAD-20969,-26.2134,173.2193,726.6
NORAD-20972,8.0478,-15.3247,764.8
NORAD-20973,24.2155,38.2591,660.7
NORAD-20974,-19.2809,160.7131,785.3
NORAD-20978,-75.1590,4.1883,737.2
NORAD-21006,-40.8868,-119.1448,18961.3
NORAD-21007,42.8640,63.1083,19228.5
NORAD-21008,33.8906,55.3703,19175.9
NORAD-21011,-17.8664,27.6469,19126.7
NORAD-21012,-25.5264,-140.9413,16138.8
NORAD-21013,59.2578,40.8520,10831.8
NORAD-21014,-62.7012,-166.2621,807.9
NORAD-21015,67.5394,-168.7390,768.0
NORAD-21016,12.1410,53.5530,35779.0
NORAD-21019,-7.0065,157.0911,35764.3
NORAD-21028,37.1885,-0.6918,1415.4
NORAD-21029,-59.5367,150.1630,1426.0
NORAD-21030,58.7683,-34.2412,1404.4
NORAD-21031,-42.0385,141.7994,1412.9
NORAD-21032,65.6873,146.6764,1399.3
NORAD-21033,-59.1120,112.4872,1401.5
NORAD-21034,-62.8698,-92.6401,1429.4
NORAD-21038,9.8697,74.8502,35789.4
NORAD-21041,13.1226,17.9558,36337.8
NORAD-21046,2.5584,116.9894,36424.6
NORAD-21047,-8.4877,-78.8111,36363.5
NORAD-21048,12.5740,144.8667,2709.6
NORAD-21049,-17.7099,-99.6581,6648.6
NORAD-21052,-0.4096,113.1528,36253.7
NORAD-21055,-11.4707,-170.5920,35933.7
NORAD-21056,7.6025,-1.7953,36180.1
NORAD-21087,16.0368,-108.0759,961.6
NORAD-21088,-69.1057,-116.2932,1003.6
NORAD-21089,-1.7192,-74.1568,1002.6
NORAD-21090,-78.7697,-139.7706,1002.8
NORAD-21091,39.6970,45.4617,970.6
NORAD-21100,0.4635,74.9434,1466.7
NORAD-21101,28.9108,28.9759,1471.4
NORAD-21102,-30.2000,141.8661,1485.0
NORAD-21103,73.6161,-90.5468,1448.6
NORAD-21104,0.8838,133.9865,1440.9
NORAD-21105,-65.5266,-118.3967,1424.3
NORAD-21106,-73.4921,-140.0999,1469.8
NORAD-21107,10.9702,80.3617,1457.2
NORAD-21108,58.6038,-28.0956,1732.7
NORAD-21109,56.5486,159.1515,1689.5
NORAD-21110,28.9818,131.5895,1719.6
NORAD-21111,10.1445,79.7738,35785.5
NORAD-21115,68.7457,-79.3037,1551.4
NORAD-21118,34.1048,178.2816,25225.9
NORAD-21121,24.6860,142.7691,21362.8
NORAD-21126,-8.0138,42.1161,697.6
NORAD-21128,-52.7660,94.0371,1812.6
NORAD-21129,-6.3974,157.5677,35760.7
NORAD-21130,-16.3599,-12.8211,957.3
NORAD-21131,70.9727,-65.2505,948.8
NORAD-21132,2.2516,113.8149,35775.2
NORAD-21135,-9.7652,173.0291,34926.1
NORAD-21136,51.5000,78.6021,1504.4
NORAD-21137,-52.5155,164.1442,1494.6
NORAD-21138,-72.4945,166.1682,1500.3
NORAD-21139,12.1278,104.3825,36299.1
NORAD-21140,11.6048,84.7628,36341.3
NORAD-21149,12.8126,63.5151,36242.2
NORAD-21151,-14.3005,144.7179,8600.0
NORAD-21152,-1.7139,72.7793,1024.0
NORAD-21153,-43.5301,52.5028,974.0
NORAD-21154,61.3792,-137.6522,1774.6
NORAD-21155,41.4728,47.0982,1452.8
NORAD-21156,54.8715,-54.6050,1639.0
NORAD-21157,-37.2255,-110.1942,1635.5
NORAD-21158,-13.4364,7.6936,1557.5
NORAD-21159,5.1290,-77.8162,1631.4
NORAD-21160,-53.5124,-45.0447,1651.0
NORAD-21161,10.9588,177.4427,1686.1
NORAD-21162,48.4007,-20.8504,1555.3
NORAD-21163,54.5691,85.7812,1498.9
NORAD-21164,-9.7655,-110.1637,1500.3
NORAD-21165,52.5388,-78.4746,1672.8
NORAD-21166,-25.5484,165.7015,1583.9
NORAD-21167,-57.2490,42.4321,1639.2
NORAD-21168,-11.7699,-79.3499,1449.6
NORAD-21169,40.7367,157.5587,1541.2
NORAD-21170,55.8568,74.4455,1504.2
NORAD-21171,65.2657,15.7434,1696.6
NORAD-21172,6.8626,57.5022,1665.5
NORAD-21173,-71.9185,98.2064,1582.5
NORAD-21174,66.2346,-146.5893,1628.9
NORAD-21175,73.8977,-155.3582,1446.1
NORAD-21176,51.4695,-1.6272,1743.1
NORAD-21177,-55.4209,6.6689,1656.4
NORAD-21178,-46.9107,131.1399,1597.3
NORAD-21179,-71.9047,74.1413,1715.8
NORAD-21180,-18.7688,-108.3219,1527.7
NORAD-21181,-70.0729,-91.7307,1433.2
NORAD-21182,-25.7577,-129.1450,1520.0
NORAD-21183,-1.9267,157.3477,1509.0
NORAD-21184,29.9314,146.0947,1590.0
NORAD-21185,-14.5439,43.4814,1767.4
NORAD-21186,32.1402,56.6245,1532.8
NORAD-21187,50.1357,93.4778,1700.8
NORAD-21196,64.3816,-107.0721,32405.1
NORAD-21199,63.6198,-146.5628,30161.8
NORAD-21208,-39.1916,63.0058,1444.4
NORAD-21209,57.6035,161.6514,1470.7
NORAD-21210,-72.8734,-168.6740,1508.3
NORAD-21211,-71.0849,148.1734,1586.8
NORAD-21212,18.0393,-83.6063,1840.4
NORAD-21216,-43.6814,-117.0651,19141.7
NORAD-21217,25.2965,76.9844,19102.8
NORAD-21218,33.5190,71.4470,19131.3
NORAD-21220,-9.4016,16.3725,3141.8
NORAD-21221,-15.5217,-97.8655,19160.2
NORAD-21222,-10.3491,-154.4806,36144.9
NORAD-21223,-0.6617,168.8786,1032.8
NORAD-21226,-59.2579,-132.8203,8005.8
NORAD-21227,2.8866,148.4962,36012.0
NORAD-21228,-4.3715,-175.1917,1733.7
NORAD-21229,20.5903,-52.8170,35844.8
NORAD-21230,55.3997,-161.9385,985.9
NORAD-21231,-22.9278,-34.9169,1008.8
NORAD-21232,-18.3331,-43.5673,1211.4
NORAD-21233,-41.1513,136.3079,1225.2
NORAD-21234,72.2940,-167.2038,1566.8
NORAD-21249,61.5958,-118.1600,1492.3
NORAD-21250,43.4478,-150.4552,1663.6
NORAD-21251,-15.4693,-87.4012,1647.8
NORAD-21252,-14.9135,-121.8702,1677.1
NORAD-21253,-10.9138,0.6489,1509.1
NORAD-21254,-10.1694,77.4075,1551.9
NORAD-21255,-73.3003,-149.1831,738.4
NORAD-21256,8.9557,-111.5499,1560.8
NORAD-21257,-23.3527,-102.5335,1007.3
NORAD-21263,-9.2518,-34.3109,820.2
NORAD-21268,52.2591,-178.0549,1386.0
NORAD-21269,-79.6376,97.7313,1123.0
NORAD-21270,39.1172,179.7033,1601.0
NORAD-21271,2.0600,-175.4821,1302.1
NORAD-21272,35.0794,122.2952,1185.3
NORAD-21273,-9.9267,1.8869,1151.5
NORAD-21275,-41.9996,75.5047,1102.9
NORAD-21276,-79.8702,156.5992,1168.0
NORAD-21277,10.1877,112.4123,1094.9
NORAD-21278,-57.5664,-34.4501,1514.1
NORAD-21279,-73.9678,102.4878,1078.5
NORAD-21280,78.1562,-156.5614,1018.1
NORAD-21281,53.0934,-76.3963,1148.4
NORAD-21282,-76.7625,138.8707,1132.2
NORAD-21283,68.2326,-135.0873,1406.2
NORAD-21284,11.3960,58.6097,1185.0
NORAD-21285,11.1031,5.9843,1115.7
NORAD-21286,-19.4658,125.8485,1136.6
NORAD-21287,52.7899,135.4197,1165.6
NORAD-21288,72.3482,-62.9216,1113.0
NORAD-21289,-7.8091,144.3555,1120.9
NORAD-21290,42.3535,46.9510,1379.8
NORAD-21291,-72.9405,109.5301,965.1
NORAD-21292,17.2470,31.4767,881.5
NORAD-21293,-8.0082,-66.9562,1201.5
NORAD-21294,73.5685,151.8784,1117.8
NORAD-21295,-5.7864,-14.3256,1110.4
NORAD-21296,46.5237,-36.3215,1393.1
NORAD-21297,-4.2557,165.7520,1139.0
NORAD-21299,81.3092,-47.4738,1405.0
NORAD-21300,1.1194,100.5160,1424.6
NORAD-21301,46.8653,70.4830,1412.5
NORAD-21302,44.6068,58.2072,1418.4
NORAD-21303,73.2323,-107.9116,1409.8
NORAD-21304,31.1353,-134.2794,1415.4
NORAD-21305,-38.3288,13.7751,1429.1
NORAD-21317,23.7506,-78.7411,1176.6
NORAD-21319,-78.7471,86.4744,1337.4
NORAD-21320,8.3385,36.4229,916.2
NORAD-21324,-70.4008,177.0176,1242.9
NORAD-21325,59.7733,149.9747,794.0
NORAD-21326,-4.9378,47.3903,1089.2
NORAD-21327,-6.8689,60.1829,1506.7
NORAD-21329,-37.7243,25.9566,695.2
NORAD-21330,31.5012,-124.7853,1272.3
NORAD-21331,-48.1094,172.4088,1143.9
NORAD-21333,67.8205,-71.5305,1086.1
NORAD-21336,75.5169,-90.5536,1095.5
NORAD-21338,-70.9866,101.8619,1157.5
NORAD-21339,-28.2799,-62.0168,1640.2
NORAD-21341,-80.2367,-64.5373,1407.5
NORAD-21342,45.0945,171.0653,842.2
NORAD-21345,-67.8731,-156.9351,1241.4
NORAD-21347,-43.8866,-56.8725,1074.8
NORAD-21351,78.0330,-132.7669,1188.8
NORAD-21352,66.8593,51.0685,1018.0
NORAD-21353,-61.2809,37.3028,1142.8
NORAD-21354,0.0408,-115.0375,1136.0
NORAD-21355,-46.3610,139.6559,1107.5
NORAD-21356,-79.6945,146.3320,1112.9
NORAD-21358,-57.2297,-152.4874,1280.1
NORAD-21360,-80.1816,-44.0559,1167.2
NORAD-21361,-37.0975,41.4594,2126.1
NORAD-21362,17.5913,-79.7961,1817.5
NORAD-21363,-70.2845,-135.2407,1126.6
NORAD-21364,-72.2842,140.2250,1152.6
NORAD-21365,-31.7778,36.2283,1274.3
NORAD-21366,-44.8905,24.7799,1099.6
NORAD-21367,80.1751,136.1984,1191.5
NORAD-21368,-0.3009,144.4158,992.9
NORAD-21370,-49.9513,-69.3228,1227.4
NORAD-21371,-54.4486,32.3278,1336.7
NORAD-21372,-3.7008,65.1760,1164.0
NORAD-21373,-32.2520,-133.3915,1174.5
NORAD-21374,-80.0543,101.0693,896.5
NORAD-21377,54.2169,4.0311,1274.0
NORAD-21380,6.0752,-60.3268,1020.8
NORAD-21383,-51.3657,61.4247,1102.5
NORAD-21384,-77.7730,130.8146,1450.8
NORAD-21386,-80.4237,-64.1176,1212.4
NORAD-21387,-31.6756,-97.6475,1065.6
NORAD-21388,62.3026,-125.9043,1065.0
NORAD-21392,14.2149,77.1250,36166.3
NORAD-21393,-4.3667,173.1522,1496.7
NORAD-21394,13.8473,145.1837,35270.8
NORAD-21397,60.5545,-9.7979,558.9
NORAD-21398,-24.2403,-15.7321,648.1
NORAD-21400,-29.4646,81.6117,1612.2
NORAD-21401,15.9381,136.7870,1606.0
NORAD-21402,22.4233,-15.5888,1714.5
NORAD-21403,73.4873,115.6823,1555.2
NORAD-21404,20.4253,-87.6928,1595.2
NORAD-21405,26.7736,-108.7273,1696.7
NORAD-21406,0.1537,17.3566,1447.7
NORAD-21407,60.9364,-46.6382,1398.2
NORAD-21408,14.2678,60.9953,1653.2
NORAD-21418,50.2320,55.1825,797.0
NORAD-21419,62.3762,-0.8421,794.2
NORAD-21420,-35.0330,-126.4738,747.1
NORAD-21422,60.0444,97.8672,569.6
NORAD-21423,14.9752,-111.0609,620.8
NORAD-21426,63.3925,-125.1010,36002.5
NORAD-21429,63.4353,-65.1856,38590.7
NORAD-21433,5.5692,-40.1401,1124.2
NORAD-21434,50.8033,54.6415,1693.1
NORAD-21437,-30.6113,66.4019,1112.9
NORAD-21438,33.8921,65.8321,1206.9
NORAD-21439,-39.3607,-24.5304,1319.0
NORAD-21441,11.8723,-87.3122,1290.5
NORAD-21442,73.1974,17.3859,1245.9
NORAD-21443,-23.0601,104.2026,1121.5
NORAD-21444,-35.8330,-118.0139,1463.8
NORAD-21445,-47.8042,-17.5678,1224.6
NORAD-21446,-42.5642,51.8388,1179.8
NORAD-21448,-28.4057,-144.6299,1279.1
NORAD-21450,53.1191,30.8514,1161.7
NORAD-21452,4.5988,38.1511,1857.3
NORAD-21453,9.6871,130.2174,1251.1
NORAD-21457,-13.9822,74.5955,1183.2
NORAD-21458,-60.0778,158.1244,1173.8
NORAD-21459,-50.2227,-13.1468,1124.9
NORAD-21460,17.1621,73.2972,1102.7
NORAD-21461,-80.0775,-28.6012,1175.6
NORAD-21463,-13.0809,-147.9682,954.3
NORAD-21464,-51.2707,-112.6759,1270.6
NORAD-21465,-55.1645,-170.8661,1135.1
NORAD-21466,52.6644,-50.2061,1078.1
NORAD-21467,22.0642,-45.3229,1096.3
NORAD-21469,-15.2416,-135.9354,1275.1
NORAD-21470,57.1795,-49.7575,1135.5
NORAD-21471,80.0376,-135.0297,1215.4
NORAD-21472,78.8148,-93.5778,867.5
NORAD-21473,31.8819,176.3791,1117.9
NORAD-21475,54.7356,-47.2169,1085.0
NORAD-21492,71.1217,-110.4996,1119.6
NORAD-21493,-48.9556,-95.5162,1143.9
NORAD-21496,-1.4755,-150.1609,1591.5
NORAD-21497,-0.8000,87.5522,1117.2
NORAD-21498,71.6712,41.3956,1197.2
NORAD-21499,-70.0091,-42.9755,1108.6
NORAD-21500,39.9548,-177.7142,829.0
NORAD-21501,79.5577,-60.0227,1187.8
NORAD-21504,-5.3752,84.9183,1691.0
NORAD-21506,53.4711,-158.4995,1123.8
NORAD-21512,67.4694,29.0444,1095.7
NORAD-21514,38.1485,18.7417,1006.0
NORAD-21515,70.6232,176.8708,1315.9
NORAD-21516,-47.1237,100.8479,1102.0
NORAD-21523,-51.5401,-170.5323,1757.5
NORAD-21527,68.2813,44.3701,856.8
NORAD-21528,-57.1129,-135.0450,861.9
NORAD-21529,-50.0072,83.1502,811.9
NORAD-21532,57.0785,165.2795,803.6
NORAD-21533,-13.4583,-130.2961,36161.6
NORAD-21536,-11.3940,-172.5759,35548.4
NORAD-21542,36.4538,-131.7267,1156.7
NORAD-21545,-60.6445,-45.1909,1158.5
NORAD-21546,64.6754,-67.1545,2017.7
NORAD-21547,39.2460,-142.4124,873.8
NORAD-21548,-70.2252,-94.2986,1164.8
NORAD-21549,-34.4497,-42.9851,1098.8
NORAD-21550,76.1668,-84.8894,1843.6
NORAD-21551,74.0091,15.1553,1246.1
NORAD-21552,-10.3787,-48.5891,21067.8
NORAD-21565,77.6052,-125.0193,1608.2
NORAD-21566,-30.1614,-22.7141,1471.6
NORAD-21567,-33.1200,-26.3935,1201.9
NORAD-21568,52.3666,-158.4729,999.3
NORAD-21570,31.4479,159.4013,1809.3
NORAD-21574,27.4080,175.6449,787.9
NORAD-21575,-32.1336,41.6268,766.1
NORAD-21576,23.0859,45.1627,751.9
NORAD-21577,-78.1336,-87.2009,772.0
NORAD-21578,-21.3633,23.7219,709.3
NORAD-21588,-6.5457,107.7729,29946.4
NORAD-21591,-0.9680,-59.1049,22832.5
NORAD-21594,-3.9441,3.5949,32726.1
NORAD-21598,-69.2270,-63.7215,1601.2
NORAD-21599,-63.1070,74.2971,1710.5
NORAD-21601,66.5726,82.9545,1061.3
NORAD-21602,47.7755,179.0193,1006.0
NORAD-21610,-26.4110,22.3313,763.8
NORAD-21635,-16.7164,60.1385,29645.7
NORAD-21636,15.8984,37.2194,22133.4
NORAD-21637,1.6238,106.2404,29413.6
NORAD-21639,-11.0474,-168.5963,35766.5
NORAD-21640,26.4380,67.7289,24074.5
NORAD-21641,5.0741,-39.2503,35648.7
NORAD-21648,11.7773,5.4665,36499.3
NORAD-21653,7.8878,18.9628,36065.8
NORAD-21655,65.9526,106.0421,1185.4
NORAD-21656,65.9057,94.4016,1173.4
NORAD-21660,12.6642,-134.4970,2339.1
NORAD-21666,-8.1647,-120.8183,984.6
NORAD-21667,77.6088,175.2776,976.1
NORAD-21668,-10.8113,-89.6701,36229.1
NORAD-21674,2.0887,-123.6510,742.4
NORAD-21677,-16.2546,104.0845,1223.3
NORAD-21678,-20.8462,-116.4326,1013.6
NORAD-21680,14.9944,-74.1890,1548.0
NORAD-21682,34.8019,100.0971,2426.3
NORAD-21686,-57.9991,-156.7312,787.3
NORAD-21688,-50.3826,179.0595,898.4
NORAD-21689,44.9812,2.4987,872.3
NORAD-21691,9.1732,40.5058,719.2
NORAD-21692,-23.8693,61.9220,10988.4
NORAD-21702,-11.7531,-170.9374,35797.1
NORAD-21703,5.7402,-28.4153,35887.5
NORAD-21706,59.2598,42.7084,25847.7
NORAD-21711,-53.0523,-156.1385,721.5
NORAD-21712,-56.7947,-162.8704,874.8
NORAD-21721,-4.1589,-69.0163,1003.5
NORAD-21722,-15.1405,144.9014,1602.0
NORAD-21723,65.6272,18.0275,510.9
NORAD-21724,-1.3552,-128.4303,1692.9
NORAD-21725,-18.4578,34.4105,1888.8
NORAD-21726,-1.9113,166.6831,36130.5
NORAD-21727,3.1822,146.4096,28708.6
NORAD-21728,47.7782,80.7937,1408.7
NORAD-21729,37.0359,-91.9754,1406.9
NORAD-21730,78.2514,-89.6877,1405.3
NORAD-21731,-69.1708,95.5822,1416.0
NORAD-21732,-21.3298,-126.8225,1409.6
NORAD-21733,39.4387,-62.9904,1419.3
NORAD-21734,-18.9255,38.6368,1376.8
NORAD-21750,-43.9011,127.1507,1604.3
NORAD-21752,-14.9623,-91.3312,985.4
NORAD-21754,-7.2450,83.8931,1135.4
NORAD-21759,6.7471,101.7612,36355.4
NORAD-21762,-5.7019,152.5718,35944.8
NORAD-21765,-2.4266,173.6709,35987.6
NORAD-21775,-14.3534,-5.5258,4797.6
NORAD-21777,-14.0720,145.6902,29341.0
NORAD-21778,-2.3624,129.9005,30801.5
NORAD-21779,7.0914,-175.6016,1403.4
NORAD-21780,40.0107,11.3324,1409.7
NORAD-21781,5.9099,-167.2297,1409.3
NORAD-21782,-51.0668,-6.6223,1416.6
NORAD-21783,-66.6595,142.1811,1399.1
NORAD-21784,-39.6444,-145.7688,1426.2
NORAD-21785,72.3456,113.5809,1462.2
NORAD-21789,6.3136,-25.0814,35787.9
NORAD-21792,12.9576,62.3431,36240.4
NORAD-21796,34.9721,-65.3514,1006.3
NORAD-21797,46.8657,96.6770,988.0
NORAD-21798,64.8454,167.6814,840.4
NORAD-21799,54.2558,-178.8091,512.6
NORAD-21803,6.3428,123.2698,36066.1
NORAD-21804,17.0889,-36.5139,30660.5
NORAD-21805,-8.8049,-86.3918,36116.1
NORAD-21806,17.3846,-55.5498,34039.0
NORAD-21807,4.1250,-33.3012,35434.5
NORAD-21808,-31.5395,36.9486,1226.9
NORAD-21809,5.3818,-122.6152,1098.1
NORAD-21813,6.2328,-2.3022,36174.3
NORAD-21814,13.6868,54.7871,36951.0
NORAD-21815,3.4366,-166.2004,31389.6
NORAD-21818,0.2072,81.1330,17286.7
NORAD-21819,-24.3514,-161.4803,2194.6
NORAD-21820,41.5619,-64.5607,2655.9
NORAD-21821,12.4353,59.3494,35762.5
NORAD-21824,3.3922,-35.8694,36411.3
NORAD-21833,29.5728,142.2363,10518.6
NORAD-21835,65.5238,151.7438,476.1
NORAD-21853,-64.3767,-41.6235,19146.5
NORAD-21854,-26.0987,-130.8665,19221.0
NORAD-21855,20.2901,45.8568,19158.9
NORAD-21858,33.9240,-162.9993,19126.0
NORAD-21861,73.2210,47.1315,1470.9
NORAD-21873,-8.3799,-64.5775,36121.5
NORAD-21875,28.6065,174.1919,1006.2
NORAD-21876,11.9175,-38.9688,962.2
NORAD-21877,-7.0526,-142.8975,35681.3
NORAD-21878,46.1727,-142.6809,973.5
NORAD-21890,-37.5170,-14.3843,21135.0
NORAD-21891,15.6639,-1.6268,565.8
NORAD-21893,-2.4401,162.2393,36106.4
NORAD-21894,10.3451,112.7644,36339.8
NORAD-21902,-82.1480,140.7381,1011.7
NORAD-21903,78.6623,-104.4714,1006.1
NORAD-21904,-10.2973,-111.8770,35555.5
NORAD-21906,-5.1337,-173.2013,36087.5
NORAD-21907,16.9060,-43.7347,21474.9
NORAD-21910,69.4282,-2.9325,1524.9
NORAD-21911,50.6790,-1.5326,752.1
NORAD-21912,-10.8329,-146.0702,936.2
NORAD-21913,9.4687,-31.8194,1712.7
NORAD-21914,-66.0696,-168.0035,1770.0
NORAD-21918,-10.3368,118.0151,1683.9
NORAD-21919,66.2625,-172.0172,1990.8
NORAD-21922,13.3229,29.1419,35822.6
NORAD-21925,-9.4103,172.6956,35647.8
NORAD-21930,-17.8786,104.1116,21463.7
NORAD-21933,11.3504,37.5519,1154.8
NORAD-21934,69.5215,-109.0067,1483.7
NORAD-21936,-74.0538,-89.5637,1744.0
NORAD-21937,78.7366,-154.4815,962.3
NORAD-21938,53.6748,-161.0999,1002.2
NORAD-21939,-1.5120,-35.6072,36025.6
NORAD-21940,-12.0191,-117.5927,36463.3
NORAD-21942,4.3837,37.1857,1663.8
NORAD-21943,52.7049,-137.9631,1588.3
NORAD-21948,6.5505,34.9334,16718.4
NORAD-21949,-81.2831,-8.0136,799.6
NORAD-21955,59.3766,179.2106,1675.7
NORAD-21957,65.3949,30.2333,1646.8
NORAD-21958,-67.9082,107.5899,1723.3
NORAD-21959,0.2291,108.4501,1550.8
NORAD-21964,4.8292,4.7862,35874.3
NORAD-21965,8.3529,65.2741,526.0
NORAD-21966,-13.5563,-98.3490,26233.2
NORAD-21969,-2.7216,-53.2974,1175.1
NORAD-21972,2.9983,-177.9859,1488.5
NORAD-21976,-11.4178,-132.9484,1466.4
NORAD-21977,50.0613,146.8903,1446.4
NORAD-21978,67.0277,139.7408,1437.1
NORAD-21979,4.6223,-30.1509,1470.3
NORAD-21980,34.1238,-161.6355,1484.1
NORAD-21981,73.6993,42.8219,1480.7
NORAD-21982,62.6093,-118.2152,1457.7
NORAD-21983,-48.2505,-109.6727,1479.6
NORAD-21984,-13.5396,165.1863,1503.4
NORAD-21985,-39.3494,-151.6435,903.7
NORAD-21986,-22.8383,-97.1066,949.2
NORAD-21989,14.9391,63.5646,36622.5
NORAD-22006,-44.1597,-166.1462,969.6
NORAD-22007,-26.1679,142.3036,1004.9
NORAD-22009,-8.0835,-169.8064,36236.3
NORAD-22011,-11.8260,-138.5362,35471.8
NORAD-22014,-16.9778,-82.3592,21372.3
NORAD-22025,24.4416,-150.0554,1660.8
NORAD-22027,-5.6037,160.6262,35796.8
NORAD-22028,4.9189,-9.0052,36143.5
NORAD-22034,71.5500,-156.8501,1412.9
NORAD-22035,70.6362,4.0825,1415.6
